Row ID,State,Postal Code,Region,Category,Sub_Category,Sales
521,Texas,77041,Central,Office_Supplies,Storage,129.568
522,Texas,77041,Central,Office_Supplies,Binders,14.112
523,Michigan,48234,Central,Furniture,Tables,210.98
524,California,90032,West,Technology,Phones,55.176
525,California,90032,West,Technology,Accessories,66.26
526,Massachusetts,1841,East,Office_Supplies,Fasteners,22.2
527,Florida,33801,South,Furniture,Chairs,683.952
528,Florida,33801,South,Furniture,Furnishings,45.696
529,Pennsylvania,19134,East,Office_Supplies,Storage,36.336
530,Pennsylvania,19134,East,Office_Supplies,Supplies,666.248
531,Pennsylvania,19134,East,Office_Supplies,Envelopes,52.512
532,California,90036,West,Furniture,Chairs,190.72
533,California,90032,West,Furniture,Furnishings,47.94
534,Alabama,36116,South,Technology,Phones,979.95
535,Alabama,36116,South,Office_Supplies,Binders,22.75
536,Arizona,85204,West,Office_Supplies,Storage,16.768
537,Illinois,60653,Central,Office_Supplies,Binders,42.616
538,New_York,10009,East,Office_Supplies,Binders,10.752
539,Kentucky,42420,South,Office_Supplies,Appliances,152.94
540,Kentucky,42420,South,Furniture,Chairs,283.92
541,Wisconsin,54302,Central,Technology,Accessories,468.9
542,Arizona,85705,West,Technology,Phones,380.864
543,Ohio,45503,East,Office_Supplies,Storage,646.776
544,Texas,76106,Central,Technology,Accessories,58.112
545,Texas,76106,Central,Technology,Phones,100.792
546,Texas,76106,Central,Furniture,Furnishings,66.112
547,New_York,10035,East,Office_Supplies,Binders,41.28
548,New_York,10035,East,Office_Supplies,Paper,13.36
549,Illinois,60653,Central,Office_Supplies,Storage,250.272
550,Illinois,60653,Central,Office_Supplies,Binders,11.364
551,Illinois,60653,Central,Office_Supplies,Supplies,8.72
552,California,94110,West,Furniture,Chairs,1121.568
553,Florida,32216,South,Furniture,Furnishings,34.504
554,Texas,77070,Central,Office_Supplies,Fasteners,10.824
555,California,92804,West,Office_Supplies,Storage,1295.78
556,North_Carolina,28403,South,Office_Supplies,Art,19.456
557,California,90045,West,Office_Supplies,Labels,20.7
558,California,90045,West,Furniture,Tables,1335.68
559,California,90045,West,Office_Supplies,Paper,32.4
560,California,94110,West,Furniture,Furnishings,42.6
561,California,94110,West,Office_Supplies,Binders,84.056
562,Florida,33614,South,Office_Supplies,Appliances,13
563,Florida,33614,South,Furniture,Furnishings,13.128
564,Washington,98105,West,Office_Supplies,Fasteners,3.96
565,Washington,98105,West,Office_Supplies,Labels,2.61
566,California,90008,West,Technology,Phones,374.376
567,Washington,98105,West,Office_Supplies,Paper,91.84
568,Washington,98105,West,Office_Supplies,Binders,81.088
569,Washington,98105,West,Office_Supplies,Paper,19.44
570,Washington,98105,West,Furniture,Chairs,451.152
571,New_York,10024,East,Office_Supplies,Labels,72.45
572,New_York,10024,East,Office_Supplies,Fasteners,13.96
573,New_York,10024,East,Office_Supplies,Binders,33.264
574,New_York,10024,East,Technology,Phones,14.85
575,Washington,98270,West,Office_Supplies,Art,8.82
576,California,90805,West,Office_Supplies,Paper,160.72
577,California,90805,West,Office_Supplies,Paper,19.92
578,California,90805,West,Office_Supplies,Supplies,7.3
579,Illinois,60610,Central,Office_Supplies,Storage,69.712
580,Illinois,60610,Central,Furniture,Furnishings,8.792
581,California,90004,West,Office_Supplies,Supplies,51.52
582,Colorado,80219,West,Technology,Phones,470.376
583,Colorado,80219,West,Technology,Phones,105.584
584,Colorado,80219,West,Office_Supplies,Appliances,31.152
585,Colorado,80219,West,Office_Supplies,Binders,6.783
586,Colorado,80219,West,Technology,Phones,406.368
587,Kentucky,40475,South,Furniture,Chairs,70.98
588,Kentucky,40475,South,Office_Supplies,Labels,294.93
589,Oregon,97301,West,Technology,Phones,84.784
590,Oregon,97301,West,Office_Supplies,Paper,20.736
591,Oregon,97301,West,Office_Supplies,Binders,16.821
592,Oregon,97301,West,Office_Supplies,Paper,10.368
593,Texas,78041,Central,Office_Supplies,Art,9.344
594,Texas,78041,Central,Technology,Accessories,31.2
595,California,92024,West,Office_Supplies,Appliances,76.12
596,California,92024,West,Technology,Copiers,1199.976
597,California,92024,West,Technology,Phones,445.96
598,California,92024,West,Furniture,Furnishings,327.76
599,Pennsylvania,19134,East,Office_Supplies,Supplies,11.632
600,Pennsylvania,19120,East,Technology,Phones,143.982
601,Pennsylvania,19120,East,Technology,Phones,494.376
602,Pennsylvania,19120,East,Office_Supplies,Supplies,5.84
603,Florida,33614,South,Office_Supplies,Storage,142.776
604,Florida,33614,South,Furniture,Furnishings,45.696
605,Florida,33614,South,Office_Supplies,Binders,7.218
606,Florida,33614,South,Office_Supplies,Binders,43.188
607,Florida,33614,South,Office_Supplies,Paper,131.904
608,Pennsylvania,19134,East,Office_Supplies,Binders,3.282
609,Pennsylvania,19134,East,Office_Supplies,Art,21.168
610,Pennsylvania,19134,East,Technology,Phones,55.188
611,Texas,75217,Central,Technology,Phones,369.576
612,Texas,75217,Central,Office_Supplies,Labels,15.712
613,Pennsylvania,19143,East,Office_Supplies,Paper,8.448
614,Pennsylvania,19143,East,Technology,Phones,728.946
615,Ohio,43123,East,Technology,Phones,119.94
616,Ohio,43123,East,Office_Supplies,Binders,3.648
617,New_York,10011,East,Furniture,Furnishings,40.48
618,New_York,10011,East,Furniture,Furnishings,9.94
619,New_York,10011,East,Office_Supplies,Binders,107.424
620,New_York,10011,East,Technology,Phones,37.91
621,New_York,10011,East,Furniture,Furnishings,88.02
622,Illinois,60610,Central,Office_Supplies,Binders,8.69
623,Michigan,48126,Central,Furniture,Chairs,301.96
624,Michigan,48126,Central,Office_Supplies,Appliances,555.21
625,Michigan,48126,Central,Office_Supplies,Storage,523.48
626,Michigan,48126,Central,Office_Supplies,Art,161.82
627,New_York,10009,East,Furniture,Furnishings,35.56
628,Washington,98115,West,Office_Supplies,Appliances,97.16
629,California,94122,West,Office_Supplies,Binders,15.24
630,California,94122,West,Office_Supplies,Paper,13.23
631,Colorado,80013,West,Office_Supplies,Storage,243.384
632,Colorado,80013,West,Technology,Accessories,119.8
633,Colorado,80013,West,Technology,Phones,300.768
634,Florida,33180,South,Technology,Accessories,17.88
635,Florida,33180,South,Office_Supplies,Labels,235.944
636,Georgia,31088,South,Furniture,Chairs,392.94
637,Colorado,80013,West,Office_Supplies,Binders,18.882
638,Colorado,80013,West,Office_Supplies,Appliances,122.328
639,California,94591,West,Furniture,Furnishings,1049.2
640,California,94591,West,Office_Supplies,Binders,15.424
641,Minnesota,55407,Central,Furniture,Furnishings,18.84
642,California,92691,West,Office_Supplies,Storage,330.4
643,California,92691,West,Office_Supplies,Labels,26.25
644,Michigan,48307,Central,Technology,Accessories,132.52
645,New_Jersey,7060,East,Office_Supplies,Paper,6.48
646,Indiana,47201,Central,Office_Supplies,Appliances,209.3
647,Arizona,85635,West,Office_Supplies,Fasteners,31.56
648,Arizona,85635,West,Office_Supplies,Appliances,30.144
649,Washington,98661,West,Furniture,Furnishings,14.8
650,Washington,98661,West,Technology,Phones,302.376
651,Washington,98661,West,Technology,Accessories,316
652,New_York,10024,East,Office_Supplies,Paper,379.4
653,New_York,10035,East,Office_Supplies,Paper,97.82
654,New_York,10035,East,Technology,Accessories,103.12
655,Ohio,43229,East,Office_Supplies,Appliances,113.552
656,Ohio,43229,East,Office_Supplies,Binders,3.318
657,Ohio,43229,East,Office_Supplies,Envelopes,134.288
658,Illinois,60505,Central,Furniture,Chairs,701.372
659,Illinois,60505,Central,Office_Supplies,Binders,2.308
660,Texas,76017,Central,Office_Supplies,Storage,999.432
661,Texas,76017,Central,Office_Supplies,Storage,724.08
662,Texas,76017,Central,Furniture,Tables,918.785
663,Texas,76017,Central,Office_Supplies,Binders,2.724
664,New_York,10011,East,Office_Supplies,Storage,459.95
665,Kentucky,40214,South,Office_Supplies,Fasteners,10.74
666,Texas,75081,Central,Office_Supplies,Supplies,23.76
667,Texas,75081,Central,Office_Supplies,Paper,85.056
668,Texas,75081,Central,Technology,Phones,381.576
669,Ohio,44105,East,Furniture,Furnishings,30.36
670,Illinois,60653,Central,Furniture,Furnishings,23.976
671,Illinois,60653,Central,Furniture,Tables,108.925
672,Illinois,60653,Central,Office_Supplies,Paper,36.352
673,Illinois,62301,Central,Office_Supplies,Art,19.56
674,Indiana,47201,Central,Office_Supplies,Appliances,61.44
675,Indiana,47201,Central,Office_Supplies,Paper,38.9
676,Indiana,47201,Central,Technology,Accessories,99.39
677,Texas,75701,Central,Office_Supplies,Appliances,2.688
678,Texas,75701,Central,Technology,Accessories,27.816
679,Texas,75701,Central,Furniture,Furnishings,82.524
680,Texas,75701,Central,Office_Supplies,Binders,182.994
681,New_York,10024,East,Office_Supplies,Binders,14.352
682,New_York,10024,East,Office_Supplies,Storage,64.96
683,New_York,10024,East,Office_Supplies,Storage,68.6
684,North_Carolina,27217,South,Technology,Machines,7999.98
685,North_Carolina,27217,South,Office_Supplies,Appliances,167.44
686,Mississippi,39212,South,Technology,Accessories,479.97
687,Mississippi,39212,South,Office_Supplies,Labels,14.62
688,Mississippi,39212,South,Office_Supplies,Paper,19.44
689,New_York,10035,East,Furniture,Bookcases,191.984
690,Virginia,22980,South,Furniture,Furnishings,104.01
691,Virginia,22980,South,Technology,Phones,284.82
692,Virginia,22980,South,Office_Supplies,Storage,36.84
693,California,90036,West,Technology,Accessories,166.24
694,California,90036,West,Office_Supplies,Paper,33.4
695,Pennsylvania,19013,East,Office_Supplies,Art,198.272
696,Pennsylvania,19013,East,Office_Supplies,Labels,47.36
697,Pennsylvania,19013,East,Office_Supplies,Envelopes,200.984
698,Pennsylvania,19013,East,Office_Supplies,Labels,97.696
699,Pennsylvania,19013,East,Office_Supplies,Art,2.696
700,Pennsylvania,19013,East,Office_Supplies,Binders,18.588
701,Pennsylvania,19013,East,Office_Supplies,Binders,4.896
702,Ohio,44105,East,Furniture,Furnishings,15.072
703,Washington,98103,West,Furniture,Furnishings,209.88
704,California,90805,West,Furniture,Tables,369.912
705,North_Carolina,27511,South,Office_Supplies,Paper,10.368
706,North_Carolina,27511,South,Office_Supplies,Appliances,166.84
707,North_Carolina,27511,South,Technology,Accessories,15.216
708,New_York,10035,East,Technology,Accessories,119.96
709,New_York,10035,East,Furniture,Bookcases,883.92
710,New_York,10035,East,Office_Supplies,Binders,46.72
711,New_York,10035,East,Office_Supplies,Paper,55.48
712,Florida,32137,South,Office_Supplies,Envelopes,24.448
713,New_York,10550,East,Office_Supplies,Appliances,281.34
714,New_York,10550,East,Technology,Phones,307.98
715,New_York,10550,East,Technology,Accessories,299.97
716,Washington,98105,West,Office_Supplies,Binders,19.92
717,Delaware,19901,East,Furniture,Furnishings,9.94
718,Ohio,43055,East,Furniture,Furnishings,103.056
719,Utah,84057,West,Office_Supplies,Binders,59.808
720,Utah,84057,West,Furniture,Furnishings,73.32
721,California,90045,West,Office_Supplies,Paper,146.82
722,Michigan,48205,Central,Furniture,Tables,1652.94
723,Michigan,48205,Central,Office_Supplies,Storage,296.37
724,Pennsylvania,19140,East,Furniture,Furnishings,129.92
725,Florida,33012,South,Office_Supplies,Supplies,45.584
726,Texas,78745,Central,Office_Supplies,Envelopes,17.568
727,Texas,78745,Central,Technology,Phones,55.992
728,New_York,11572,East,Office_Supplies,Paper,182.72
729,New_York,11572,East,Furniture,Tables,400.032
730,New_York,11572,East,Office_Supplies,Storage,33.63
731,New_York,11572,East,Furniture,Chairs,542.646
732,New_York,11572,East,Office_Supplies,Labels,6.3
733,Washington,98115,West,Office_Supplies,Storage,242.94
734,Washington,98115,West,Technology,Accessories,179.97
735,Washington,98115,West,Office_Supplies,Binders,99.696
736,Washington,98115,West,Office_Supplies,Binders,27.936
737,Washington,98115,West,Furniture,Bookcases,84.98
738,Washington,98115,West,Office_Supplies,Binders,18.72
739,California,94110,West,Technology,Accessories,49.98
740,Illinois,60540,Central,Office_Supplies,Labels,11.784
741,Illinois,60540,Central,Office_Supplies,Storage,272.736
742,Illinois,60540,Central,Office_Supplies,Binders,3.54
743,Texas,75220,Central,Office_Supplies,Supplies,51.52
744,Texas,75220,Central,Office_Supplies,Paper,3.528
745,Texas,75220,Central,Office_Supplies,Paper,4.624
746,Texas,75220,Central,Office_Supplies,Supplies,55.168
747,California,92105,West,Furniture,Tables,567.12
748,California,92105,West,Office_Supplies,Storage,359.32
749,Illinois,60201,Central,Technology,Phones,11.992
750,Michigan,48183,Central,Office_Supplies,Binders,58.05
751,Michigan,48183,Central,Furniture,Furnishings,157.74
752,Michigan,48183,Central,Office_Supplies,Art,56.98
753,Michigan,48183,Central,Office_Supplies,Binders,2.88
754,California,94110,West,Technology,Copiers,1199.976
755,California,90036,West,Furniture,Furnishings,79.92
756,Florida,32216,South,Furniture,Tables,383.438
757,Minnesota,55016,Central,Office_Supplies,Storage,24.56
758,Minnesota,55016,Central,Technology,Accessories,119.8
759,New_York,10009,East,Office_Supplies,Binders,13.128
760,Wisconsin,54302,Central,Office_Supplies,Paper,22.72
761,California,90004,West,Office_Supplies,Paper,58.32
762,Georgia,30318,South,Office_Supplies,Labels,12.39
763,Ohio,43229,East,Technology,Phones,107.982
764,Louisiana,71111,South,Office_Supplies,Envelopes,11.36
765,Louisiana,71111,South,Office_Supplies,Envelopes,50.94
766,Louisiana,71111,South,Technology,Accessories,646.74
767,Louisiana,71111,South,Office_Supplies,Binders,5.64
768,Louisiana,71111,South,Office_Supplies,Storage,572.58
769,Florida,33710,South,Furniture,Furnishings,310.88
770,Virginia,22204,South,Furniture,Chairs,641.96
771,Iowa,50315,Central,Office_Supplies,Binders,18.28
772,Iowa,50315,Central,Technology,Phones,207
773,Iowa,50315,Central,Office_Supplies,Binders,32.35
774,Iowa,50315,Central,Office_Supplies,Binders,7.71
775,Iowa,50315,Central,Office_Supplies,Art,40.3
776,Iowa,50315,Central,Furniture,Furnishings,34.58
777,Ohio,45231,East,Office_Supplies,Art,32.76
778,California,94110,West,Furniture,Chairs,544.008
779,California,94110,West,Office_Supplies,Paper,59.94
780,California,94110,West,Office_Supplies,Paper,23.92
781,California,94110,West,Office_Supplies,Paper,4.28
782,Ohio,43229,East,Office_Supplies,Binders,32.07
783,Ohio,43229,East,Technology,Accessories,24
784,Ohio,43229,East,Furniture,Bookcases,35.49
785,Ohio,43229,East,Technology,Accessories,47.984
786,South_Carolina,29203,South,Office_Supplies,Envelopes,186.69
787,California,93534,West,Office_Supplies,Binders,17.456
788,California,93534,West,Furniture,Chairs,348.928
789,Virginia,23223,South,Office_Supplies,Binders,143.96
790,Virginia,23223,South,Office_Supplies,Storage,15.42
791,Virginia,23223,South,Office_Supplies,Binders,43.04
792,Virginia,23223,South,Furniture,Chairs,332.94
793,North_Carolina,28806,South,Technology,Phones,1363.96
794,California,94110,West,Office_Supplies,Labels,9.96
795,California,94110,West,Office_Supplies,Paper,21.72
796,Minnesota,55901,Central,Office_Supplies,Binders,20.16
797,New_York,14609,East,Office_Supplies,Paper,132.79
798,New_York,14609,East,Office_Supplies,Paper,12.96
799,New_York,14609,East,Office_Supplies,Labels,21.56
800,California,92530,West,Furniture,Chairs,283.92
801,California,92105,West,Furniture,Furnishings,22.23
802,California,92105,West,Technology,Phones,215.968
803,New_York,10024,East,Office_Supplies,Appliances,355.32
804,Louisiana,71203,South,Office_Supplies,Paper,12.96
805,California,94122,West,Furniture,Furnishings,18.28
806,Colorado,80219,West,Office_Supplies,Art,43.176
807,Colorado,80219,West,Technology,Phones,1983.968
808,Nebraska,68104,Central,Furniture,Furnishings,28.4
809,Nebraska,68104,Central,Technology,Accessories,149.97
810,Washington,98026,West,Office_Supplies,Art,11.52
811,Washington,98026,West,Furniture,Tables,1298.55
812,Washington,98026,West,Office_Supplies,Appliances,213.92
813,Washington,98026,West,Technology,Accessories,25.78
814,California,92704,West,Furniture,Furnishings,18.28
815,California,92704,West,Technology,Accessories,1399.93
816,Wisconsin,53209,Central,Office_Supplies,Paper,51.84
817,Pennsylvania,19140,East,Office_Supplies,Paper,5.344
818,Pennsylvania,19140,East,Office_Supplies,Paper,41.472
819,Pennsylvania,19140,East,Office_Supplies,Binders,3.168
820,Pennsylvania,19140,East,Furniture,Chairs,1228.465
821,Pennsylvania,19140,East,Office_Supplies,Binders,31.086
822,Pennsylvania,19140,East,Office_Supplies,Paper,335.52
823,New_Jersey,7109,East,Technology,Accessories,239.97
